beer_id,brewery_id,style,date,user_id,appearance,aroma,palate,taste,overall,rating,text,beer_nbr_ratings,beer_nbr_reviews,avg,abv,user_nbr_ratings,user_nbr_reviews,user_joined,user_location,brewery_location,brewery_nbr_beers,true_serving_type
68916,20681,American IPA,1370944800,jtierney89.616218,4.5,4.5,4.5,4.5,4.5,4.5,"Semi-cloudy faded orange color big billowing bright white head. Intensely hoppy nose, lots of citrus and orange, faintly floral, so bright smelling, almost getting a bit of tropical melon in there too. Underneath I get some soapy and alcohol esters.Surprisingly light body. Super clean and crisp tasting. Bright citrus flavors right off the bat, lots of orange flavor, starts dry but finishes juicy making the mouth water a bit. Brisk carbonation. A little thin on the front end but the body builds near the back end. All hop flavor throughout with the exception of the lingering flavors. Some malt and alcohol linger along with the bright fruity hops. Faintly grainy underneath it all. Slow building bitterness but an otherwise incredibly smooth beer. Nicely balanced and incredibly drinkable. If it came in a 6 pack rather an incredible hard to track down single bottle that would be fantastic.",5160,768,4.33,7.0,754,754,1314871200.0,,"United States, Maine",48,bottle
69702,25710,Saison / Farmhouse Ale,1401184800,ricks95.5391,4.25,4.5,4.5,4.0,4.25,4.24,"The liquid itself is par for the course...a pale orange/nectarine color with tiny, tiny little floaties in it. However, the head is pretty spectacular. Bright, brilliant white, meringue-like shape. Starts off a finger and a half thick with above average retention. The thinnest of spotty lacing.Really, an amazing smell with the Brett yeast doing what it does best...providing an unequaled combo of funky, dank fruit and spicy yeast. With Brett, you don't need much more.Very complex taste profile with too many fruits to count, all blended nicely with just a slight bit of spice for balance. Unlike a lot of other saisons, this beer doesn't shock your palate with an ending of spice that's too spicy. It starts off sweet, acidic and fruity and then transitions to just enough spice to take the edge off. This is what separates this beer from others...there's just enough spice to transition from sweet to spicy. It never does what most saisons do and bring far too much spicy heat to the party. Light- to medium-bodied. The highish ABV is not noticeable.This is a really good beer that's extremely easy to drink. The Brett is amazing, as usual. Most of the time I don't care for beers that are subtle, but this is one exception.",1502,264,4.29,8.0,1024,1005,1079694000.0,"United States, Indiana","United States, Oregon",27,unknown
230987,392,American Double / Imperial Stout,1468404000,tlema1.268179,4.0,3.5,4.0,3.75,3.75,3.73,"L: very dark brown with a thin tan head that doesn't last long S: roasted malts, sugar T: vanilla, bourbon, malts, a hint of chocolate F: silky mouthfeel, full bodied, boozyO: balanced for a BBA stout, they usually have too much bourbon characteristics, this one may not have enough",204,58,3.92,11.9,756,454,1227092400.0,"United States, South Carolina","United States, Pennsylvania",184,unknown
114259,1924,American Brown Ale,1439892000,firstdraft.1030188,4.25,4.25,4.0,4.5,4.5,4.38,"Does DuClaw ever really disappoint? They are creative, original, and just really well made!  I have a full review on The First Draft:http://firstdraftbeer.net/2015/04/22/duclaw-dirty-little-freak/",664,112,3.72,5.8,4,4,1439805600.0,"United States, Virginia","United States, Maryland",150,draft
167623,147,American Brown Ale,1434362400,mattyg85.497925,4.0,4.5,4.5,4.5,4.25,4.42,"Poured from a 22 oz. bottle into a chalice. Appearance: Pours a dark blackish brown with a moderate amount of bubbles. Solid two fingers of beige head that settle into a thin creamy layer. Smell: A sweet and roasty dark malt forward aroma with hints of chocolate and sugar. Dark roasted barley malt with upfront notes of chocolate, toast, toffee, caramel, biscuit, nuts, and yeast. Sweet hints of molasses, sugar, honey, and vanilla. Hop presence is pretty subtle. A pretty solid malty aroma. Taste: Like it smells, a nicely roasty and sweet dark malt driven taste with notes of chocolate, toffee, and sugar. Dark roasted barley malt with notes of chocolate, coffee, toast, biscuit, toffee, caramel, nuts, and yeast. Sweet notes of sugar, molasses, vanilla, and honey. Subtle backing notes of earthy hops. A really nice malty taste.Mouthfeel: Full bodied with a moderate amount of carbonation. Creamy and chewy with a bitter drying finish. Alcohol heat is mild. Overall: A very good take on an Imperial Brown Ale. Big nutty and roasty malt notes with some nice sweet notes.",494,127,3.9,9.0,2236,2095,1283248800.0,"United States, Minnesota","United States, California",671,bottle
63031,3120,American Wild Ale,1296126000,airohead2001.357166,3.0,4.0,3.0,3.0,3.0,3.24,"Waited a long time to try this one. Got this one straight out of the whale's vagina. Smell is pretty good - I get some barnyard funk and a little bit of sweet allspice. Lots of wine. Taste is sour lemons and red wine.A little too sour and too carbonated, but some nice biscuit in the finish.This is a decent beer, but nothing special. Not worth the hype.",108,62,4.24,5.0,96,96,1249552800.0,"United States, Illinois","United States, California",113,unknown
72838,1416,Pumpkin Ale,1470391200,beerdawgs.521916,4.25,4.25,4.0,4.25,4.25,4.23,"A 22oz bomber with a bottled on date of 9.9.14L - Deep red/amber, with no clarity, 1 finger of red, and some nice lace stickinessS - Spices, pumpkin, and alcoholT - Spices overload, which is beautiful, pumpkin, and booze.  Great combo!F - Medium body and light carbonation (it's 2 years old), goes well with the brewO - A very tasty barrel aged brew with lots of spices, enjoyable",734,185,3.96,10.31,1067,1042,1288954800.0,"United States, Georgia","United States, Utah",89,bottle
104720,43153,American Strong Ale,1422788400,kurmaraja.733520,4.25,4.5,4.0,4.5,4.25,4.39,"2013 vintage. Surprising combination of aroma and flavors to me. Aroma gave me a lot of fruit - peach / apricot along with some almond / marzipan / vanilla. Flavor moves quickly through that into toffee, cotton candy, carmel terrain. Finishes with oak, bourbon, vanilla, kissed with smoke, touch of meaty tobacco. The smoke is beautifully subtle, fleeting, accumulates across the glass. I actually found this more elegant and less bruising than expected. Stone can still surprise.",397,52,4.26,12.6,5309,720,1369130400.0,"United States, Illinois","United States, California",41,unknown
1745,641,Flanders Red Ale,1249639200,armock.159910,4.0,4.5,4.0,4.5,4.0,4.32,A - Poured a dark brown with ruby hints with an off white head that leaves lacing behindS - Is off sour dark fruitsT - Follows the nose dark fruit plums and apples finishes slightly sourM - This beer has a medium to full body with medium carbonation to itD - Its been awhile since the last time I had it and forgot how good this beer was its a great gateway to sour beer a must try,4255,1537,4.1,6.0,1409,1256,1190368800.0,"United States, New York",Belgium,25,unknown
161406,37961,American Pale Ale (APA),1464084000,stevem68.986615,4.25,3.75,4.0,3.75,4.0,3.86,Pours a light golden Amber color. Aroma is funky hops and a little bitterness. Flavor is a light citrus with a touch of sweetness and bitterness on the back end. Drinks pretty well and overall a very solid beer.,42,8,4.06,5.1,733,686,1431597600.0,"United States, Ohio","United States, New Hampshire",62,unknown
77299,10607,American Double / Imperial IPA,1332154800,nlmartin.31081,3.5,3.0,3.5,3.0,3.0,3.08,"This beer was decanted from a can into a snifter.A- The body of the beer is a clear orange coloration. The head was thick creamy and white. Super amounts of lacing mark this beers passage from my glass.S- The aroma of the beer is grapefruit citrus and most definitely a heavy pine cone, pine needle and pine resin note. Its like Sixpoint managed to can a X-Mas tree. T- True to the beers name Resin the beer has a resinous pine flavor. The resinous pine flavors are long lasting and very pronounced. Underneath the pine is a bit of citrus grapefruit but little else. This beer is nearly one hop note. Not bad but not impressive.M- The body of the beer is sticky with resinous pine flavors. Medium body with active carbonation. No alcohol is present in the mouth. O- Not bad just misses being something above average. The hops seem to be a bit one note. On the bright side I think the brewer suceeded in making a very resinous pine aroma / flavored beer.",4754,876,4.07,9.1,1143,921,1122372000.0,"United States, Ohio","United States, New York",307,can
226372,44384,Saison / Farmhouse Ale,1461837600,porterlambic.3782,4.25,4.25,3.75,4.0,4.0,4.05,"Arrives golden honey in color. White head, decent retention. Smell is lemon, malt, wheat/grain, bready. Great balance.Taste is citrus (lemon &amp; grapefruit), light malt, grainy, touch of tartness. Medium bodied, just medium effervescence.",7,3,3.92,5.5,1725,1365,1069844400.0,"United States, Florida","United States, Florida",29,unknown
33457,12881,Märzen / Oktoberfest,1257159600,vancer.11944,4.0,3.5,4.0,4.0,4.5,3.98,"This Okey came to the table in the standard shaker pint glass, with a nice looking semi-hazy amber orange, hints of brown around the edges. Topped off with a small and quickly dying white head.Rich, malty beer - started sweet but finished with a balanced spice and hop kick. Almost English style, with a bit of underlying woody resin.A very good beer, this one could be session status, except there are too many other good beers to try.",4,4,3.83,5.6,1637,1637,1103194800.0,"United States, Illinois","United States, Missouri",78,unknown
7560,26,Irish Dry Stout,1293534000,lukafer.405900,4.0,4.0,3.5,4.5,3.5,4.05,"Comes to me in a pint, black as night with a finger of dark tan head. Smells are roasted malts, some hops and slight coffee. Tastes are hops at the front, roasty malts, a hint of smokiness and a dry finish. Mouthfeel is good, decent amount of carb, drinkability is pretty high. Good beer!",839,464,4.05,6.5,466,213,1261134000.0,"United States, Michigan","United States, Indiana",333,unknown
1587,64,Herbed / Spiced Beer,1179482400,john_m.3421,4.0,3.5,3.5,3.5,4.0,3.63,"Had this on tap at Max's the other night.The beer pours a bright gold color with decent head retention and adequate lacing. The nose is not too intense, but seems to consist of sweet honey and cherry. Flavors really seem pretty simple, and the beer tastes very light for it's abv. The flavor profile consists of cherry, orange and honey, and there's a bit of dryness on the finish that is refreshing. This was a decent enough beer, and for it's abv., very drinkable. I would never guess I was drinking a 9% abv. beer. Interesting (if not overwhelmingly wonderful) beer from DFH.",4818,1653,3.73,9.0,3119,3053,1067076000.0,"United States, Oregon","United States, Delaware",378,draft
34146,1199,American Double / Imperial IPA,1247479200,riekerstarbrew.167925,4.0,4.0,2.0,2.5,2.0,2.8,"This is a beer that I bought in April of 2009 and drank July of 2009. It's appearance in my sniffer glass was a brilliantly clear gold color. The head and lacing was white and minimal. The aroma was mainly dominated by hops. There was a pleasant hop-candy note and the typical citrus. Higher alcohol was also present in the aroma but not overly assertive. The flavor was dominated by an extremely assertive hop bitterness, which I expected. What I did not expect was the beer to be &quot;hot&quot;, an out-of-balance alcohol flavor. This high phenolic character distracts from any subtle hop or yeast notes that are most likely there. Overall, this is a big beer in every department. Unfortunately, a possible oversight during fermentation caused it to be a little too big.",6426,1655,4.19,9.4,48,48,1193392800.0,"United States, Pennsylvania","United States, Michigan",399,unknown
